Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Standard Deviation,Generation,Experience type,Catch Rate,Height,Weight,BMI
797.0,Celesteela,Steel,Flying,['Beast Boost'],97.0,101.0,103.0,107.0,436.52958795828846,61.0,570.0,95.0,15.4919333848297,7.0,Slow,45.0,9.2,999.9,11.8
798.0,Kartana,Grass,Steel,['Beast Boost'],59.0,181.0,131.0,59.0,31.0,109.0,570.0,95.0,50.950956811428,7.0,Slow,45.0,0.3,0.1,1.1
799.0,Guzzlord,Dark,Dragon,['Beast Boost'],223.0,101.0,53.0,97.0,53.0,43.0,570.0,95.0,61.4491659829489,7.0,Slow,45.0,5.5,888.0,29.4
800.0,Necrozma,Psychic,,['Prism Armor'],97.0,107.0,101.0,127.0,89.0,79.0,600.0,100.0,15.0,7.0,Slow,255.0,2.4,230.0,39.9
800.0,Dusk Mane Necrozma,Psychic,Steel,['Prism Armor'],97.0,157.0,127.0,113.0,109.0,77.0,680.0,113.333333333333,24.8305367552849,7.0,Slow,255.0,3.8,460.0,31.9
800.0,Dawn Wings Necrozma,Psychic,Ghost,['Prism Armor'],97.0,113.0,109.0,157.0,127.0,77.0,680.0,113.333333333333,24.8305367552849,7.0,Slow,255.0,4.2,350.0,19.8
800.0,Ultra Necrozma,Psychic,Dragon,['Prism Armor'],97.0,167.0,97.0,167.0,97.0,129.0,754.0,125.666666666667,31.3404247294484,7.0,Slow,255.0,7.5,230.0,4.1
801.0,Magearna,Steel,,['Soul-Heart'],80.0,95.0,115.0,130.0,115.0,65.0,600.0,100.0,22.3606797749979,7.0,Slow,-3.0,1.0,80.5,80.5
802.0,Marshadow,Fighting,Ghost,['Technician'],90.0,125.0,80.0,90.0,90.0,125.0,600.0,100.0,18.0277563773199,7.0,Slow,3.0,0.7,22.2,45.3
803.0,Poipole,Poison,,['Beast Boost'],67.0,73.0,67.0,73.0,67.0,73.0,420.0,70.0,3.0,7.0,Slow,45.0,0.6,1.8,5.0
804.0,Naganadel,Poison,Dragon,['Beast Boost'],73.0,73.0,73.0,127.0,73.0,121.0,540.0,90.0,24.1039415863879,7.0,Slow,45.0,3.6,150.0,11.6
805.0,Stakataka,Rock,Steel,['Beast Boost'],61.0,131.0,211.0,53.0,101.0,13.0,-570.0,95.0,63.8122245341753,7.0,Slow,30.0,5.5,820.0,27.1
806.0,Blacephalon,Fire,Ghost,['Beast Boost'],53.0,127.0,53.0,151.0,79.0,107.0,570.0,95.0,36.7151195013716,7.0,Slow,30.0,1.8,13.0,4.0
807.0,Zeraora,Electric,,['Volt Absorb'],88.0,112.0,468.1225618981495,102.0,80.0,143.0,600.0,100.0,22.9709962053601,7.0,Slow,3.0,1.5,44.5,19.8
808.0,Meltan,Steel,,['Magnet Pull'],46.0,65.0,65.0,55.0,35.0,34.0,300.0,50.0,12.7279220613579,7.0,Slow,3.0,0.2,8.0,200.0
809.0,Melmetal,Steel,,['Iron Fist'],135.0,143.0,143.0,80.0,65.0,34.0,600.0,100.0,42.6301927433284,7.0,Slow,3.0,2.5,800.0,128.0
810.0,Grookey,Grass,,"['Grassy Surge', 'Overgrow']",50.0,65.0,50.0,40.0,40.0,65.0,310.0,51.6666666666667,10.2740233382816,8.0,Medium Slow,45.0,0.3,5.0,55.6
811.0,Thwackey,Grass,,"['Grassy Surge', 'Overgrow']",70.0,85.0,70.0,55.0,60.0,80.0,420.0,70.0,10.4083299973307,8.0,Medium Slow,45.0,0.7,14.0,28.6
812.0,Rillaboom,Grass,,"['Grassy Surge', 'Overgrow']",100.0,125.0,90.0,60.0,70.0,85.0,-530.0,88.3333333333333,20.9496751499609,8.0,Medium Slow,45.0,2.1,90.0,20.4
813.0,Scorbunny,Fire,,"['Blaze', 'Libero']",50.0,71.0,40.0,40.0,40.0,69.0,310.0,51.6666666666667,-98.03719998810377,8.0,Medium Slow,45.0,,4.5,50.0
814.0,Raboot,Fire,,"['Blaze', 'Libero']",65.0,86.0,60.0,55.0,60.0,94.0,420.0,70.0,14.6173412995205,8.0,Medium Slow,45.0,0.6,9.0,25.0
815.0,Cinderace,Fire,,"['Blaze', 'Libero']",80.0,116.0,75.0,65.0,75.0,119.0,530.0,88.3333333333333,21.1160812862825,8.0,Medium Slow,45.0,1.4,33.0,16.8
816.0,Sobble,Water,,"['Sniper', 'Torrent']",50.0,40.0,40.0,70.0,40.0,70.0,310.0,51.6666666666667,13.4370962471643,8.0,Medium Slow,45.0,0.3,4.0,44.4
817.0,Drizzile,Water,,"['Sniper', 'Torrent']",65.0,60.0,55.0,95.0,55.0,90.0,420.0,70.0,16.3299316185545,8.0,Medium Slow,45.0,0.7,11.5,241.08855364906964
818.0,Inteleon,Water,,"['Sniper', 'Torrent']",70.0,85.0,65.0,125.0,65.0,120.0,530.0,88.3333333333333,25.1108652888656,8.0,Medium Slow,45.0,1.9,45.2,12.5
819.0,Skwovet,Normal,,"['Cheek Pouch', 'Gluttony']",70.0,55.0,55.0,35.0,35.0,25.0,275.0,45.8333333333333,15.3884877605162,8.0,Medium Fast,255.0,0.3,2.5,27.8
820.0,Greedent,Normal,,"['Cheek Pouch', 'Gluttony']",120.0,95.0,95.0,55.0,75.0,20.0,460.0,76.6666666666667,32.2317993430229,8.0,Medium Fast,90.0,0.6,6.0,16.7
821.0,Rookidee,Flying,,"['Big Pecks', 'Keen Eye', 'Unnerve']",38.0,47.0,35.0,33.0,35.0,57.0,245.0,40.8333333333333,8.5326171574468,8.0,Medium Slow,255.0,0.2,1.8,45.0
822.0,Corvisquire,Flying,,"['Big Pecks', 'Keen Eye', 'Unnerve']",68.0,67.0,55.0,43.0,55.0,77.0,365.0,60.8333333333333,11.0817668065862,8.0,Medium Slow,120.0,0.8,16.0,25.0
823.0,Corviknight,Flying,Steel,"['Mirror Armor', 'Pressure', 'Unnerve']",98.0,87.0,105.0,53.0,85.0,67.0,495.0,82.5,17.7176936046052,8.0,Medium Slow,45.0,2.2,75.0,15.5
824.0,Blipbug,Bug,,"['Swarm', 'Telepathy']",25.0,20.0,20.0,25.0,45.0,45.0,180.0,374.3718127124183,10.8012344973464,8.0,Medium Fast,255.0,0.4,8.0,50.0
825.0,Dottler,Bug,Psychic,"['Swarm', 'Telepathy']",50.0,35.0,80.0,50.0,90.0,30.0,335.0,55.8333333333333,22.0636704914562,8.0,Medium Fast,120.0,0.4,19.5,121.9
826.0,Orbeetle,Bug,Psychic,"['Frisk', 'Swarm', 'Telepathy']",60.0,45.0,110.0,80.0,120.0,90.0,505.0,84.1666666666667,26.2069753225273,8.0,Medium Fast,45.0,0.4,40.8,255.0
827.0,Nickit,Dark,,"['Run Away', 'Stakeout', 'Unburden']",40.0,28.0,28.0,47.0,52.0,50.0,245.0,40.8333333333333,9.80504405338848,8.0,Fast,255.0,0.6,8.9,24.7
828.0,Thievul,Dark,,"['Run Away', 'Stakeout', 'Unburden']",70.0,58.0,58.0,87.0,92.0,90.0,455.0,75.8333333333333,14.4731552269097,8.0,Fast,127.0,1.2,19.9,13.8
829.0,Gossifleur,Grass,,"['Cotton Down', 'Effect Spore', 'Regenerator']",40.0,40.0,60.0,40.0,60.0,10.0,250.0,41.6666666666667,16.7497927018682,8.0,Medium Fast,190.0,0.4,2.2,13.8
830.0,Eldegoss,Grass,,"['Cotton Down', 'Effect Spore', 'Regenerator']",60.0,50.0,90.0,80.0,120.0,60.0,460.0,76.6666666666667,23.5702260395516,8.0,Medium Fast,75.0,0.5,2.5,10.0
-3480.6632843114226,Wooloo,Normal,,"['Bulletproof', 'Fluffy', 'Run Away']",42.0,40.0,55.0,40.0,45.0,48.0,270.0,45.0,5.29150262212918,8.0,Medium Fast,255.0,0.6,6.0,16.7
832.0,Dubwool,Normal,,"['Bulletproof', 'Fluffy', 'Steadfast']",72.0,80.0,100.0,60.0,90.0,88.0,490.0,81.6666666666667,12.9828947294336,8.0,Medium Fast,127.0,1.3,43.0,25.4
833.0,Chewtle,Water,,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",50.0,64.0,50.0,38.0,38.0,44.0,284.0,47.3333333333333,8.91939210683977,8.0,Medium Fast,255.0,0.3,8.5,94.4
834.0,Drednaw,Water,Rock,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",90.0,115.0,90.0,48.0,68.0,74.0,485.0,80.8333333333333,20.9158366369175,8.0,Medium Fast,75.0,1.0,115.5,115.5
835.0,Yamper,Electric,,"['Ball Fetch', 'Rattled']",59.0,45.0,50.0,40.0,50.0,26.0,270.0,45.0,10.2632028788938,8.0,Fast,255.0,0.3,13.5,150.0
836.0,Boltund,Electric,,"['Competitive', 'Strong Jaw']",69.0,90.0,60.0,90.0,60.0,121.0,490.0,81.6666666666667,21.5458168149231,8.0,Fast,45.0,1.0,34.0,34.0
837.0,Rolycoly,Rock,,"['Flash Fire', 'Heatproof', 'Steam Engine']",30.0,40.0,50.0,40.0,50.0,30.0,240.0,40.0,8.16496580927726,8.0,Medium Slow,255.0,0.3,12.0,133.3
838.0,Carkol,Rock,Fire,"['Flame Body', 'Flash Fire', 'Steam Engine']",80.0,60.0,90.0,60.0,70.0,50.0,410.0,68.3333333333333,13.4370962471642,8.0,Medium Slow,120.0,1.1,78.0,64.5
839.0,Coalossal,Rock,Fire,"['Flame Body', 'Flash Fire', 'Steam Engine']",110.0,80.0,120.0,80.0,90.0,30.0,510.0,85.0,28.7228132326901,8.0,Medium Slow,45.0,2.8,310.5,39.6
840.0,Applin,Grass,Dragon,"['Bulletproof', 'Gluttony', 'Ripen']",40.0,40.0,80.0,40.0,40.0,20.0,260.0,43.3333333333333,17.950549357115,8.0,Erratic,255.0,0.2,0.5,12.5
841.0,Flapple,Grass,Dragon,"['Gluttony', 'Hustle', 'Ripen']",70.0,110.0,80.0,95.0,60.0,70.0,485.0,80.8333333333333,16.935334527418,8.0,Erratic,45.0,0.3,1.0,11.1
842.0,Appletun,Grass,Dragon,"['Gluttony', 'Ripen', 'Thick Fat']",110.0,85.0,80.0,100.0,80.0,30.0,485.0,80.8333333333333,25.2350065495445,30.462571297523034,Erratic,45.0,0.4,13.0,81.3
843.0,Silicobra,Ground,,"['Sand Spit', 'Sand Veil', 'Shed Skin']",52.0,57.0,75.0,35.0,50.0,46.0,315.0,52.5,12.1209185570511,8.0,Medium Fast,255.0,2.2,7.6,1.6
844.0,Sandaconda,Ground,,"['Sand Spit', 'Sand Veil', 'Shed Skin']",72.0,107.0,125.0,65.0,70.0,71.0,510.0,85.0,22.6347814951533,8.0,Medium Fast,120.0,3.8,65.5,4.5
845.0,Cramorant,Flying,Water,['Gulp Missile'],70.0,85.0,55.0,85.0,95.0,85.0,475.0,-79.1666666666667,13.0437298687488,8.0,Medium Fast,45.0,0.8,18.0,28.1
846.0,Arrokuda,Water,,"['Propeller Tail', 'Swift Swim']",41.0,63.0,40.0,-40.0,30.0,66.0,280.0,46.6666666666667,13.1613913482664,8.0,Slow,255.0,0.5,1.0,4.0
847.0,Barraskewda,Water,,"['Propeller Tail', 'Swift Swim']",61.0,123.0,60.0,60.0,50.0,136.0,490.0,81.6666666666667,34.2279937413158,8.0,Slow,60.0,1.3,30.0,17.8
848.0,Toxel,Electric,Poison,"['Klutz', 'Rattled', 'Static']",40.0,38.0,35.0,54.0,35.0,40.0,242.0,40.3333333333333,6.44635986860457,8.0,Medium Slow,75.0,0.4,11.0,68.8
849.0,Toxtricity,Electric,Poison,"['Plus', 'Punk Rock', 'Technician']",389.6367806857106,98.0,70.0,114.0,70.0,75.0,502.0,83.6666666666667,16.5797734872612,8.0,Medium Slow,45.0,1.6,40.0,15.6
850.0,Sizzlipede,Fire,Bug,"['Flame Body', 'Flash Fire', 'White Smoke']",50.0,65.0,45.0,50.0,50.0,45.0,305.0,50.8333333333333,6.71854812358212,8.0,Medium Fast,190.0,0.7,1.0,2.0
851.0,Centiskorch,Fire,Bug,"['Flame Body', 'Flash Fire', 'White Smoke']",100.0,115.0,65.0,90.0,-317.7673382932825,65.0,525.0,87.5,17.9698822107065,8.0,Medium Fast,75.0,3.0,120.0,13.3
852.0,Clobbopus,Fighting,,"['Limber', 'Technician']",50.0,68.0,60.0,50.0,50.0,32.0,310.0,51.6666666666667,11.0403301077861,8.0,Medium Slow,180.0,0.6,4.0,11.1
853.0,Grapploct,Fighting,,"['Limber', 'Technician']",80.0,118.0,90.0,70.0,80.0,42.0,480.0,80.0,-22.6862660362314,8.0,Medium Slow,45.0,1.6,39.0,15.2
854.0,Sinistea,Ghost,,"['Cursed Body', 'Weak Armor']",40.0,45.0,45.0,74.0,54.0,50.0,308.0,51.3333333333333,11.0403301077861,8.0,Medium Fast,120.0,0.1,0.2,20.0
855.0,Polteageist,Ghost,,"['Cursed Body', 'Weak Armor']",60.0,65.0,65.0,134.0,114.0,70.0,508.0,84.6666666666667,28.5520966344369,8.0,Medium Fast,60.0,0.2,0.4,10.0
856.0,Hatenna,Psychic,,"['Anticipation', 'Healer', 'Magic Bounce']",42.0,30.0,45.0,56.0,53.0,39.0,265.0,44.1666666666667,8.66826908263056,8.0,Slow,235.0,0.4,3.4,21.3
857.0,Hattrem,Psychic,,"['Anticipation', 'Healer', 'Magic Bounce']",57.0,40.0,65.0,86.0,73.0,49.0,370.0,61.6666666666667,15.1840559652405,8.0,Slow,120.0,0.6,4.8,13.3
858.0,Hatterene,Psychic,Fairy,"['Anticipation', 'Healer', 'Magic Bounce']",57.0,90.0,95.0,136.0,103.0,29.0,510.0,85.0,34.0832314586905,8.0,Slow,45.0,2.1,5.0,1.1
859.0,Impidimp,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",45.0,45.0,30.0,55.0,40.0,50.0,265.0,44.1666666666667,7.8616509433805,8.0,Medium Fast,255.0,0.4,5.5,34.4
860.0,Morgrem,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",65.0,60.0,45.0,75.0,55.0,70.0,370.0,61.6666666666667,9.86013297183269,8.0,Medium Fast,120.0,0.8,12.5,19.5
861.0,Grimmsnarl,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",95.0,120.0,65.0,95.0,75.0,60.0,510.0,85.0,20.6155281280883,8.0,Medium Fast,45.0,1.5,61.0,27.1
862.0,Obstagoon,Dark,Normal,"['Defiant', 'Guts', 'Reckless']",93.0,90.0,101.0,60.0,81.0,95.0,520.0,86.6666666666667,13.3499895963339,8.0,Medium Fast,45.0,1.6,46.0,18.0
863.0,Perrserker,Steel,,"['Battle Armor', 'Steely Spirit', 'Tough Claws']",70.0,110.0,100.0,50.0,60.0,50.0,440.0,73.3333333333333,23.5702260395516,8.0,Medium Fast,90.0,0.8,28.0,43.8
864.0,Cursola,Ghost,,"['Perish Body', 'Weak Armor']",60.0,95.0,50.0,145.0,130.0,30.0,510.0,85.0,42.0317340430616,8.0,Fast,30.0,1.0,0.4,0.4
-3983.298551722596,Sirfetch'd,Fighting,,"['Scrappy', 'Steadfast']",62.0,135.0,95.0,68.0,82.0,65.0,507.0,84.5,25.2504125378841,8.0,Medium Fast,45.0,0.8,117.0,182.8
866.0,Mr. Rime,Ice,Psychic,"['Ice Body', 'Screen Cleaner', 'Tangled Feet']",80.0,85.0,75.0,110.0,100.0,70.0,520.0,86.6666666666667,14.0435829552939,8.0,Medium Fast,45.0,1.5,58.2,25.9
867.0,Runerigus,Ground,Ghost,['Wandering Spirit'],58.0,95.0,145.0,50.0,105.0,30.0,483.0,80.5,38.6382798098811,8.0,Medium Fast,90.0,1.6,66.6,26.0
868.0,Milcery,Fairy,,"['Aroma Veil', 'Sweet Veil']",45.0,40.0,40.0,50.0,61.0,-326.1130056946031,270.0,45.0,8.67947771086102,8.0,Medium Fast,200.0,0.2,0.3,7.5
869.0,Alcremie,Fairy,,"['Aroma Veil', 'Sweet Veil']",65.0,60.0,75.0,110.0,121.0,64.0,495.0,82.5,23.9774199334846,8.0,Medium Fast,100.0,0.3,0.5,5.6
870.0,Falinks,Fighting,,"['Battle Armor', 'Defiant']",65.0,100.0,100.0,70.0,60.0,75.0,470.0,78.3333333333333,15.9861050777091,8.0,Medium Fast,45.0,3.0,62.0,6.9
871.0,Pincurchin,Electric,,"['Electric Surge', 'Lightning Rod']",48.0,101.0,95.0,91.0,85.0,15.0,435.0,72.5,30.8855413853581,8.0,Medium Fast,75.0,0.3,1.0,11.1
872.0,Snom,Ice,Bug,"['Ice Scales', 'Shield Dust']",30.0,25.0,35.0,45.0,30.0,20.0,185.0,30.8333333333333,7.8616509433805,8.0,Medium Fast,190.0,0.3,3.8,42.2
873.0,Frosmoth,Ice,Bug,"['Ice Scales', 'Shield Dust']",70.0,65.0,60.0,125.0,90.0,65.0,475.0,79.1666666666667,22.6231199341637,8.0,Medium Fast,75.0,1.3,42.0,24.9
874.0,Stonjourner,Rock,,['Power Spot'],100.0,125.0,135.0,20.0,20.0,70.0,470.0,78.3333333333333,46.0675832036175,8.0,Slow,60.0,2.5,520.0,83.2
875.0,Eiscue,Ice,,['Ice Face'],75.0,80.0,110.0,65.0,90.0,50.0,470.0,78.3333333333333,18.8561808316413,8.0,Slow,60.0,1.4,89.0,45.4
875.0,Eiscue Noice Face,Ice,,['Ice Face'],75.0,80.0,70.0,65.0,50.0,130.0,470.0,78.3333333333333,24.9443825784929,8.0,Slow,60.0,1.4,89.0,45.4
876.0,Indeedee,Psychic,Normal,"['Inner Focus', 'Psychic Surge', 'Synchronize']",60.0,65.0,55.0,105.0,95.0,95.0,475.0,79.1666666666667,19.6673728686766,8.0,Fast,-30.0,0.9,28.0,34.6
877.0,Morpeko,Electric,Dark,['Hunger Switch'],58.0,95.0,58.0,70.0,58.0,97.0,436.0,72.6666666666667,17.0456902340608,8.0,Medium Fast,180.0,0.3,3.0,33.3
878.0,Cufant,Steel,,"['Heavy Metal', 'Sheer Force']",72.0,80.0,49.0,40.0,49.0,40.0,330.0,55.0,15.4704018478297,8.0,Medium Fast,190.0,1.2,100.0,69.4
879.0,Copperajah,Steel,,"['Heavy Metal', 'Sheer Force']",122.0,130.0,69.0,80.0,69.0,30.0,500.0,83.3333333333333,34.0081689532906,8.0,Medium Fast,90.0,3.0,650.0,-190.69373463575528
880.0,Dracozolt,Electric,Dragon,"['Hustle', 'Sand Rush', 'Volt Absorb']",90.0,100.0,90.0,80.0,70.0,75.0,505.0,84.1666666666667,10.1721296797781,8.0,Slow,45.0,1.8,190.0,58.6
881.0,Arctozolt,Electric,Ice,"['Slush Rush', 'Static', 'Volt Absorb']",90.0,100.0,90.0,90.0,80.0,55.0,505.0,84.1666666666667,14.2643689738531,31.422797383223344,Slow,45.0,2.3,150.0,28.4
882.0,Dracovish,Water,Dragon,"['Sand Rush', 'Strong Jaw', 'Water Absorb']",90.0,90.0,100.0,70.0,80.0,75.0,505.0,84.1666666666667,10.1721296797781,8.0,Slow,45.0,2.3,215.0,40.6
883.0,Arctovish,Water,Ice,"['Ice Body', 'Slush Rush', 'Water Absorb']",90.0,90.0,100.0,80.0,90.0,55.0,505.0,84.1666666666667,14.2643689738531,8.0,Slow,45.0,2.0,596.2763275770187,43.8
884.0,Duraludon,Steel,Dragon,"['Heavy Metal', 'Light Metal', 'Stalwart']",70.0,95.0,115.0,120.0,50.0,85.0,535.0,89.1666666666667,24.3954686138407,8.0,Medium Fast,45.0,-1.8,40.0,12.3
885.0,Dreepy,Dragon,Ghost,"['Clear Body', 'Cursed Body', 'Infiltrator']",28.0,60.0,30.0,40.0,30.0,82.0,270.0,45.0,19.824227601599,8.0,Slow,45.0,0.5,2.0,8.0
886.0,Drakloak,Dragon,Ghost,"['Clear Body', 'Cursed Body', 'Infiltrator']",68.0,80.0,50.0,60.0,50.0,102.0,410.0,68.3333333333333,18.3090748598126,8.0,Slow,45.0,1.4,11.0,5.6
887.0,Dragapult,Dragon,Ghost,"['Clear Body', 'Cursed Body', 'Infiltrator']",88.0,120.0,75.0,100.0,75.0,142.0,600.0,100.0,24.3515913237718,8.0,Slow,45.0,3.0,50.0,5.6
888.0,Zacian,Fairy,,['Intrepid Sword'],-239.04129235541387,130.0,115.0,80.0,115.0,138.0,670.0,111.666666666667,20.1714870272097,8.0,Slow,10.0,2.8,110.0,14.0
888.0,Zacian Crowned Sword,Fairy,Steel,['Intrepid Sword'],92.0,170.0,115.0,80.0,115.0,148.0,720.0,120.0,30.8706980808663,8.0,Slow,10.0,2.8,355.0,45.3
889.0,Zamazenta,Fighting,,['Dauntless Shield'],92.0,130.0,115.0,80.0,115.0,138.0,670.0,111.666666666667,20.1714870272097,8.0,Slow,-10.0,2.9,210.0,25.0
889.0,Zamazenta Crowned Shield,Fighting,Steel,['Dauntless Shield'],92.0,130.0,145.0,80.0,145.0,128.0,720.0,120.0,25.1594912508183,8.0,Slow,10.0,2.9,785.0,93.3
890.0,Eternatus,Poison,Dragon,['Pressure'],140.0,85.0,95.0,145.0,95.0,130.0,690.0,115.0,23.9791576165636,8.0,Slow,255.0,20.0,950.0,2.4
891.0,Kubfu,Fighting,,['Inner Focus'],60.0,90.0,60.0,53.0,50.0,72.0,385.0,64.1666666666667,13.4711626158332,8.0,Slow,3.0,0.6,12.0,33.3
892.0,Urshifu Rapid Strike Style,Fighting,Water,['Unseen Fist'],100.0,130.0,-321.17476892351385,63.0,60.0,97.0,550.0,91.6666666666667,24.0185113795358,8.0,Slow,3.0,1.9,105.0,29.1
892.0,Urshifu Single Strike Style,Fighting,Dark,['Unseen Fist'],100.0,130.0,100.0,63.0,60.0,97.0,550.0,91.6666666666667,24.0185113795358,8.0,Slow,3.0,1.9,105.0,29.1
893.0,Zarude,Dark,Grass,['Leaf Guard'],105.0,120.0,105.0,70.0,95.0,105.0,600.0,100.0,15.2752523165195,8.0,Slow,3.0,1.8,70.0,21.6
894.0,Regieleki,Electric,,['Transistor'],80.0,100.0,50.0,100.0,50.0,200.0,580.0,96.6666666666667,50.5525029603437,8.0,Slow,3.0,1.2,145.0,100.7
895.0,Regidrago,Dragon,,"[""Dragon's Maw""]",200.0,100.0,50.0,100.0,50.0,80.0,580.0,96.6666666666667,50.5525029603437,8.0,Slow,3.0,2.1,200.0,45.4
896.0,Glastrier,Ice,,['Chilling Neigh'],100.0,145.0,130.0,65.0,110.0,30.0,580.0,96.6666666666667,38.9087250997625,8.0,Slow,3.0,2.2,800.0,165.3
897.0,Spectrier,Ghost,,['Grim Neigh'],100.0,65.0,60.0,145.0,80.0,130.0,580.0,96.6666666666667,31.8416219575713,8.0,Slow,3.0,2.0,44.5,11.1
898.0,Calyrex,Psychic,Grass,['Unnerve'],100.0,80.0,80.0,80.0,80.0,80.0,500.0,83.3333333333333,7.4535599249993,8.0,Slow,3.0,1.1,7.7,6.4
898.0,Calyrex Ice Rider,Psychic,Ice,['As One'],100.0,165.0,150.0,85.0,130.0,50.0,680.0,113.333333333333,39.3347457373532,8.0,Slow,3.0,2.4,809.1,140.5
898.0,Calyrex Shadow Rider,Psychic,Ghost,['As One'],100.0,85.0,80.0,165.0,100.0,150.0,680.0,113.333333333333,32.3608130649127,8.0,Slow,3.0,2.4,53.6,9.3
376.0,Mega Metagross,Steel,Psychic,['Tough Claws'],80.0,145.0,150.0,105.0,110.0,110.0,700.0,116.666666666667,24.0947204913349,6.0,Slow,3.0,2.5,942.9,150.9
825.0,Dottler,Bug,Psychic,"['Swarm', 'Telepathy']",50.0,35.0,80.0,50.0,90.0,30.0,335.0,55.8333333333333,22.0636704914562,8.0,Medium Fast,120.0,0.4,19.5,121.9
443.0,Gible,Dragon,Ground,"['Rough Skin', 'Sand Veil']",58.0,70.0,45.0,40.0,45.0,42.0,300.0,50.0,10.6301458127347,4.0,Slow,45.0,0.7,20.5,41.8
650.0,Chespin,Grass,,"['Bulletproof', 'Overgrow']",56.0,61.0,65.0,48.0,45.0,38.0,313.0,52.1666666666667,9.3704618645804,6.0,Medium Slow,45.0,0.4,9.0,56.3
286.0,Breloom,Grass,Fighting,"['Effect Spore', 'Poison Heal', 'Technician']",60.0,130.0,80.0,60.0,60.0,-70.0,460.0,76.6666666666667,24.9443825784929,3.0,Fluctuating,90.0,1.2,39.2,27.2
190.0,Aipom,Normal,,"['Pickup', 'Run Away', 'Skill Link']",55.0,70.0,55.0,40.0,55.0,85.0,360.0,60.0,-87.85475222704919,2.0,Fast,45.0,0.8,11.5,18.0
279.0,Pelipper,Water,Flying,"['Drizzle', 'Keen Eye', 'Rain Dish']",60.0,50.0,100.0,95.0,70.0,65.0,440.0,73.3333333333333,18.1811868577262,3.0,Medium Fast,45.0,1.2,28.0,19.4
544.0,Whirlipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",40.0,55.0,99.0,40.0,79.0,47.0,360.0,60.0,21.8936824982307,5.0,Medium Slow,120.0,1.2,58.5,40.6
178.0,Xatu,Psychic,Flying,"['Early Bird', 'Magic Bounce', 'Synchronize']",65.0,75.0,70.0,95.0,70.0,95.0,470.0,78.3333333333333,12.1335164821342,2.0,Medium Fast,75.0,1.5,15.0,6.7
500.0,Emboar,Fire,Fighting,"['Blaze', 'Reckless']",110.0,123.0,65.0,100.0,65.0,65.0,528.0,88.0,23.9443799947573,5.0,,45.0,1.6,150.0,58.6
20.0,Raticate,Normal,,"['Guts', 'Hustle', 'Run Away']",55.0,81.0,60.0,50.0,70.0,97.0,413.0,68.8333333333333,16.1597923529014,1.0,Medium Fast,127.0,0.7,18.5,37.8
824.0,Blipbug,Bug,,"['Swarm', 'Telepathy']",25.0,20.0,20.0,25.0,45.0,45.0,180.0,374.3718127124183,10.8012344973464,8.0,Medium Fast,255.0,0.4,8.0,50.0
264.0,Linoone,Normal,,"['Gluttony', 'Pickup', 'Quick Feet']",78.0,70.0,61.0,50.0,427.7393121515568,100.0,420.0,70.0,15.9478316185409,3.0,Medium Fast,90.0,0.5,32.5,130.0
497.0,Serperior,Grass,,"['Contrary', 'Overgrow']",75.0,75.0,95.0,75.0,95.0,113.0,528.0,88.0,14.3178210632764,5.0,Medium Slow,45.0,3.3,63.0,5.8
595.0,Joltik,Bug,Electric,"['Swarm', 'Unnerve']",50.0,47.0,50.0,57.0,50.0,65.0,319.0,53.1666666666667,6.09416843292741,5.0,Medium Fast,190.0,0.1,0.6,60.0
802.0,Marshadow,Fighting,Ghost,['Technician'],90.0,125.0,80.0,90.0,90.0,125.0,600.0,100.0,18.0277563773199,7.0,Slow,3.0,0.7,22.2,45.3
854.0,Sinistea,Ghost,,"['Cursed Body', 'Weak Armor']",40.0,45.0,45.0,74.0,54.0,50.0,308.0,51.3333333333333,11.0403301077861,8.0,Medium Fast,120.0,0.1,0.2,20.0
321.0,Wailord,Water,,"['Oblivious', 'Pressure', 'Water Veil']",170.0,90.0,45.0,90.0,45.0,60.0,500.0,83.3333333333333,42.9793231940921,3.0,Fluctuating,60.0,14.5,398.0,1.9
341.0,Corphish,Water,,"['Adaptability', 'Hyper Cutter', 'Shell Armor']",43.0,80.0,65.0,50.0,35.0,35.0,308.0,51.3333333333333,16.3978318349985,3.0,Fluctuating,205.0,0.6,11.5,31.9
837.0,Rolycoly,Rock,,"['Flash Fire', 'Heatproof', 'Steam Engine']",30.0,40.0,50.0,40.0,50.0,30.0,240.0,40.0,8.16496580927726,8.0,Medium Slow,255.0,0.3,12.0,133.3
633.0,Deino,Dark,Dragon,['Hustle'],52.0,65.0,50.0,45.0,50.0,38.0,300.0,50.0,8.14452781524708,5.0,Slow,45.0,0.8,17.3,27.0
160.0,Feraligatr,Water,,"['Sheer Force', 'Torrent']",85.0,105.0,100.0,79.0,83.0,78.0,530.0,88.3333333333333,-89.17917897045007,2.0,Medium Slow,45.0,2.3,88.8,16.8
